customer_id,item_id,event_type,event_value,event_date
C00735,ITEM_067,view,1,2026-06-22
C00693,ITEM_022,view,1,2026-04-29
C00975,ITEM_076,play,3,2026-01-03
C00601,ITEM_077,view,1,2026-04-15
C00485,ITEM_067,view,1,2026-01-25
C00084,ITEM_025,view,1,2026-05-25
C01031,ITEM_063,view,1,2026-02-20
C00522,ITEM_068,view,1,2026-01-11
C00958,ITEM_015,view,1,2026-06-02
C00813,ITEM_020,view,1,2026-04-07
C00002,ITEM_060,view,1,2026-04-20
C00781,ITEM_064,view,1,2026-05-30
C00585,ITEM_050,view,1,2026-04-12
C00287,ITEM_043,purchase,5,2026-05-24
C00317,ITEM_076,view,1,2026-04-18
C00765,ITEM_027,view,1,2026-01-06
C00103,ITEM_057,play,3,2026-06-21
C00727,ITEM_076,view,1,2026-06-22
C01015,ITEM_020,view,1,2026-02-19
C00104,ITEM_005,view,1,2026-04-28
C00009,ITEM_013,view,1,2026-01-23
C00072,ITEM_053,view,1,2026-02-21
C00876,ITEM_022,view,1,2026-04-20
C01017,ITEM_057,view,1,2026-03-04
C01185,ITEM_038,view,1,2026-06-24
C00034,ITEM_068,view,1,2026-01-15
C00578,ITEM_052,play,3,2026-05-08
C00057,ITEM_047,view,1,2026-04-21
C00445,ITEM_017,view,1,2026-06-10
C00369,ITEM_026,view,1,2026-05-26
C00726,ITEM_018,play,3,2026-06-11
C01090,ITEM_004,view,1,2026-05-23
C00965,ITEM_024,play,3,2026-02-09
C00076,ITEM_075,view,1,2026-03-18
C00288,ITEM_064,purchase,5,2026-05-04
C00329,ITEM_018,view,1,2026-06-29
C00300,ITEM_029,play,3,2026-06-05
C00423,ITEM_057,view,1,2026-04-27
C00728,ITEM_006,view,1,2026-01-19
C00887,ITEM_057,play,3,2026-03-17
C01127,ITEM_043,purchase,5,2026-04-28
C00843,ITEM_056,play,3,2026-05-19
C00358,ITEM_000,view,1,2026-02-18
C00220,ITEM_074,view,1,2026-03-26
C00452,ITEM_053,view,1,2026-05-28
C00959,ITEM_013,play,3,2026-05-31
C01191,ITEM_067,view,1,2026-02-10
C00470,ITEM_002,view,1,2026-02-15
C00211,ITEM_013,view,1,2026-03-09
C00005,ITEM_063,purchase,5,2026-04-26
C00092,ITEM_067,view,1,2026-05-02
C00764,ITEM_007,view,1,2026-05-17
C00707,ITEM_054,view,1,2026-04-11
C00771,ITEM_064,view,1,2026-06-15
C00029,ITEM_007,view,1,2026-01-22
C00524,ITEM_005,play,3,2026-04-05
C00216,ITEM_018,view,1,2026-02-10
C00403,ITEM_017,view,1,2026-04-08
C00746,ITEM_018,view,1,2026-06-09
C00330,ITEM_063,view,1,2026-06-09
C00791,ITEM_016,play,3,2026-06-27
C00346,ITEM_042,view,1,2026-03-30
C00612,ITEM_026,play,3,2026-05-05
C00550,ITEM_025,view,1,2026-03-27
C00460,ITEM_072,view,1,2026-01-02
C00151,ITEM_025,view,1,2026-02-21
C00691,ITEM_017,view,1,2026-05-14
C01188,ITEM_018,view,1,2026-01-10
C00772,ITEM_074,view,1,2026-04-26
C00894,ITEM_066,play,3,2026-03-24
C00964,ITEM_043,view,1,2026-03-16
C00045,ITEM_044,view,1,2026-05-13
C00951,ITEM_041,view,1,2026-02-11
C00290,ITEM_046,view,1,2026-02-16
C00797,ITEM_053,view,1,2026-01-30
C01180,ITEM_004,view,1,2026-01-20
C01073,ITEM_064,view,1,2026-01-16
C00497,ITEM_060,play,3,2026-01-19
C01005,ITEM_076,view,1,2026-04-26
C00742,ITEM_034,view,1,2026-02-23
C00159,ITEM_000,play,3,2026-03-02
C00287,ITEM_029,view,1,2026-05-16
C01148,ITEM_031,play,3,2026-04-04
C01098,ITEM_048,view,1,2026-01-14
C01070,ITEM_014,view,1,2026-04-05
C00461,ITEM_006,view,1,2026-04-29
C00385,ITEM_012,play,3,2026-04-20
C00967,ITEM_054,view,1,2026-06-06
C00024,ITEM_011,view,1,2026-04-18
C01076,ITEM_050,view,1,2026-05-27
C00724,ITEM_056,view,1,2026-04-04
C00759,ITEM_045,view,1,2026-04-25
C00526,ITEM_004,view,1,2026-01-28
C01175,ITEM_009,play,3,2026-06-28
C00899,ITEM_066,purchase,5,2026-01-05
C00064,ITEM_049,purchase,5,2026-06-24
C00629,ITEM_060,view,1,2026-04-14
C01031,ITEM_075,view,1,2026-03-02
C00091,ITEM_032,play,3,2026-03-18
C00884,ITEM_071,play,3,2026-01-14
C00293,ITEM_034,view,1,2026-03-15
C00607,ITEM_072,play,3,2026-01-13
C01059,ITEM_054,view,1,2026-03-19
C00590,ITEM_017,play,3,2026-01-25
C00045,ITEM_000,purchase,5,2026-01-21
C00024,ITEM_073,purchase,5,2026-05-09
C00884,ITEM_030,view,1,2026-02-02
C01117,ITEM_069,view,1,2026-03-02
C00350,ITEM_014,view,1,2026-04-30
C01122,ITEM_036,play,3,2026-04-01
C00543,ITEM_014,view,1,2026-04-03
C00070,ITEM_009,view,1,2026-03-21
C00637,ITEM_044,view,1,2026-04-20
C01168,ITEM_035,view,1,2026-04-28
C00300,ITEM_019,purchase,5,2026-01-24
C01152,ITEM_026,play,3,2026-06-23
C00782,ITEM_030,view,1,2026-05-27
C00475,ITEM_017,view,1,2026-03-18
C00832,ITEM_057,view,1,2026-03-09
C00480,ITEM_023,view,1,2026-05-11
C00102,ITEM_049,view,1,2026-04-21
C01044,ITEM_059,play,3,2026-05-25
C00448,ITEM_026,play,3,2026-03-25
C00678,ITEM_005,view,1,2026-03-21
C00893,ITEM_003,purchase,5,2026-03-26
C00099,ITEM_046,purchase,5,2026-02-23
C00865,ITEM_002,play,3,2026-05-21
C00438,ITEM_009,purchase,5,2026-05-24
C00653,ITEM_039,view,1,2026-01-20
C00548,ITEM_022,purchase,5,2026-01-17
C00933,ITEM_033,purchase,5,2026-01-14
C00225,ITEM_056,play,3,2026-03-01
C00129,ITEM_063,view,1,2026-01-19
C00493,ITEM_030,view,1,2026-04-13
C00141,ITEM_006,view,1,2026-06-29
C00291,ITEM_015,play,3,2026-05-07
C00788,ITEM_067,view,1,2026-06-16
C00982,ITEM_001,play,3,2026-01-27
C00832,ITEM_017,play,3,2026-05-07
C00381,ITEM_077,view,1,2026-05-12
C00977,ITEM_028,view,1,2026-03-22
C00487,ITEM_002,play,3,2026-05-15
C00217,ITEM_068,view,1,2026-01-16
C00907,ITEM_059,purchase,5,2026-04-21
C00620,ITEM_067,play,3,2026-05-28
C00444,ITEM_054,view,1,2026-03-12
C00792,ITEM_041,view,1,2026-02-04
C00869,ITEM_056,play,3,2026-01-02
C00268,ITEM_006,play,3,2026-02-19
C00140,ITEM_008,view,1,2026-05-28
C00620,ITEM_047,purchase,5,2026-06-01
C00061,ITEM_037,view,1,2026-04-22
C00766,ITEM_060,view,1,2026-02-16
C00527,ITEM_074,view,1,2026-02-16
C00257,ITEM_020,play,3,2026-06-02
C00718,ITEM_026,purchase,5,2026-04-16
C00450,ITEM_014,view,1,2026-05-22
C00466,ITEM_064,view,1,2026-03-08
C00259,ITEM_039,view,1,2026-05-31
C00811,ITEM_027,play,3,2026-03-26
C01083,ITEM_059,play,3,2026-05-02
C00742,ITEM_037,view,1,2026-06-03
C00284,ITEM_040,play,3,2026-03-05
C01000,ITEM_066,play,3,2026-05-22
C00145,ITEM_019,play,3,2026-04-28
C00347,ITEM_052,play,3,2026-03-31
C00042,ITEM_069,view,1,2026-05-30
C01018,ITEM_070,purchase,5,2026-03-21
C00053,ITEM_069,view,1,2026-05-15
C00655,ITEM_016,purchase,5,2026-01-14
C00229,ITEM_052,view,1,2026-06-05
C00254,ITEM_045,play,3,2026-06-23
C00729,ITEM_005,view,1,2026-06-27
C00964,ITEM_043,view,1,2026-06-01
C00021,ITEM_018,purchase,5,2026-05-05
C00190,ITEM_041,view,1,2026-05-14
C00344,ITEM_049,view,1,2026-06-17
C01132,ITEM_055,play,3,2026-05-12
C00069,ITEM_062,view,1,2026-02-18
C00214,ITEM_046,view,1,2026-01-29
C00484,ITEM_037,purchase,5,2026-06-25
C00390,ITEM_077,view,1,2026-01-26
C00058,ITEM_024,view,1,2026-06-13
C00648,ITEM_023,play,3,2026-06-18
C00729,ITEM_070,play,3,2026-01-08
C00212,ITEM_077,view,1,2026-05-26
C00826,ITEM_030,view,1,2026-04-17
C00068,ITEM_068,view,1,2026-03-12
C00877,ITEM_073,view,1,2026-04-01
C00310,ITEM_068,view,1,2026-03-19
C00269,ITEM_042,purchase,5,2026-05-27
C00235,ITEM_060,view,1,2026-03-16
C01042,ITEM_049,view,1,2026-01-23
C00602,ITEM_002,purchase,5,2026-03-13
C00828,ITEM_009,view,1,2026-04-05
C00244,ITEM_075,purchase,5,2026-03-23
C00067,ITEM_021,play,3,2026-04-01
C00045,ITEM_013,view,1,2026-06-27
C00528,ITEM_077,view,1,2026-03-13
C00391,ITEM_027,view,1,2026-05-28
C00921,ITEM_057,view,1,2026-06-28
C00946,ITEM_063,view,1,2026-05-30
C00373,ITEM_038,view,1,2026-04-08
C00520,ITEM_050,view,1,2026-06-28
C00457,ITEM_041,play,3,2026-03-16
C00810,ITEM_036,view,1,2026-02-20
C00755,ITEM_007,view,1,2026-06-04
C00781,ITEM_008,view,1,2026-06-15
C00066,ITEM_062,view,1,2026-01-26
C00405,ITEM_068,play,3,2026-02-27
C01160,ITEM_005,play,3,2026-02-21
C00410,ITEM_024,view,1,2026-05-28
C00209,ITEM_030,view,1,2026-02-20
C00239,ITEM_003,view,1,2026-04-30
C00032,ITEM_032,play,3,2026-06-18
C00936,ITEM_076,view,1,2026-06-13
C00006,ITEM_048,play,3,2026-06-08
C00715,ITEM_072,view,1,2026-04-06
C00479,ITEM_033,view,1,2026-04-20
C00113,ITEM_060,view,1,2026-05-11
C01061,ITEM_076,view,1,2026-02-27
C00890,ITEM_043,view,1,2026-04-01
C00983,ITEM_063,view,1,2026-03-26
C01123,ITEM_015,view,1,2026-05-25
C01094,ITEM_076,purchase,5,2026-04-13
C00840,ITEM_078,view,1,2026-03-22
C00640,ITEM_041,play,3,2026-04-08
C00836,ITEM_008,view,1,2026-01-31
C00538,ITEM_024,view,1,2026-02-16
C00217,ITEM_024,view,1,2026-05-25
C00463,ITEM_078,play,3,2026-01-24
C00560,ITEM_004,play,3,2026-05-03
C00055,ITEM_006,play,3,2026-06-13
C01016,ITEM_066,view,1,2026-05-04
C01091,ITEM_074,view,1,2026-04-26
C00503,ITEM_020,play,3,2026-05-10
C00595,ITEM_007,play,3,2026-01-27
C01009,ITEM_075,view,1,2026-01-25
C00546,ITEM_064,play,3,2026-06-28
C00825,ITEM_058,play,3,2026-03-18
C00618,ITEM_062,view,1,2026-03-16
C00325,ITEM_075,view,1,2026-01-29
C00952,ITEM_052,view,1,2026-05-12
C00231,ITEM_008,view,1,2026-01-07
C00269,ITEM_062,play,3,2026-02-01
C00829,ITEM_006,purchase,5,2026-02-10
C00851,ITEM_007,view,1,2026-06-17
C01145,ITEM_038,view,1,2026-06-21
C00852,ITEM_029,view,1,2026-01-15
C00029,ITEM_045,view,1,2026-01-26
C01019,ITEM_026,play,3,2026-06-22
C00496,ITEM_067,view,1,2026-04-25
C00010,ITEM_078,view,1,2026-05-11
C00694,ITEM_077,play,3,2026-04-13
C00204,ITEM_037,view,1,2026-02-10
C00499,ITEM_042,view,1,2026-05-12
C00565,ITEM_003,play,3,2026-02-02
C00089,ITEM_070,view,1,2026-01-06
C01020,ITEM_020,view,1,2026-05-31
C00612,ITEM_019,view,1,2026-03-10
C01158,ITEM_067,view,1,2026-01-08
C00557,ITEM_078,purchase,5,2026-03-20
C00713,ITEM_071,play,3,2026-01-21
C00974,ITEM_001,view,1,2026-03-26
C00254,ITEM_074,view,1,2026-05-02
C01090,ITEM_033,view,1,2026-03-02
C00221,ITEM_011,play,3,2026-01-14
C01195,ITEM_012,play,3,2026-06-10
C00767,ITEM_055,view,1,2026-04-08
C00622,ITEM_064,view,1,2026-01-05
C00252,ITEM_032,purchase,5,2026-04-14
C00682,ITEM_048,play,3,2026-06-16
C00663,ITEM_058,view,1,2026-01-04
C01180,ITEM_033,view,1,2026-05-22
C01001,ITEM_065,view,1,2026-03-09
C00579,ITEM_023,view,1,2026-05-08
C00467,ITEM_020,view,1,2026-01-06
C00464,ITEM_038,view,1,2026-06-13
C00454,ITEM_040,play,3,2026-06-24
C00016,ITEM_025,play,3,2026-04-09
C00043,ITEM_026,view,1,2026-02-08
C00901,ITEM_024,view,1,2026-01-28
C00304,ITEM_036,view,1,2026-05-05
C00493,ITEM_055,view,1,2026-05-23
C00837,ITEM_023,play,3,2026-05-02
C00729,ITEM_054,view,1,2026-03-30
C00432,ITEM_027,purchase,5,2026-05-20
C00902,ITEM_015,play,3,2026-05-13
C00189,ITEM_021,play,3,2026-03-02
C00567,ITEM_065,view,1,2026-05-20
C00126,ITEM_023,view,1,2026-02-03
C00637,ITEM_051,purchase,5,2026-05-28
C00114,ITEM_046,play,3,2026-04-06
C01129,ITEM_055,purchase,5,2026-05-15
C00790,ITEM_048,view,1,2026-05-05
C00294,ITEM_079,view,1,2026-01-18
C00735,ITEM_073,view,1,2026-05-16
C00419,ITEM_025,view,1,2026-05-22
C00622,ITEM_031,view,1,2026-01-09
C00200,ITEM_029,purchase,5,2026-02-10
C00600,ITEM_052,play,3,2026-05-16
C00128,ITEM_039,view,1,2026-03-06
C00183,ITEM_077,view,1,2026-01-21
C00700,ITEM_057,view,1,2026-06-03
C00600,ITEM_037,view,1,2026-04-05
C00352,ITEM_025,purchase,5,2026-03-12
C00071,ITEM_062,play,3,2026-04-10
C00508,ITEM_066,view,1,2026-03-13
C01111,ITEM_077,play,3,2026-01-23
C00849,ITEM_043,view,1,2026-04-12
C00069,ITEM_063,purchase,5,2026-06-23
C01125,ITEM_070,play,3,2026-06-21
C00508,ITEM_006,view,1,2026-04-25
C00690,ITEM_011,play,3,2026-01-30
C00000,ITEM_015,view,1,2026-02-10
C00372,ITEM_018,play,3,2026-02-26
C00943,ITEM_023,view,1,2026-01-10
C00396,ITEM_000,view,1,2026-01-26
C00199,ITEM_054,play,3,2026-05-20
C00108,ITEM_048,view,1,2026-03-19
C01109,ITEM_053,view,1,2026-06-01
C00975,ITEM_062,play,3,2026-01-12
C00052,ITEM_010,view,1,2026-01-17
C01110,ITEM_026,view,1,2026-05-05
C00984,ITEM_035,view,1,2026-02-16
C00431,ITEM_021,view,1,2026-02-10
C00787,ITEM_033,purchase,5,2026-04-26
C00309,ITEM_037,view,1,2026-06-14
C00299,ITEM_055,view,1,2026-03-17
C00857,ITEM_017,view,1,2026-05-18
C00242,ITEM_020,view,1,2026-03-03
C00426,ITEM_022,view,1,2026-06-01
C00429,ITEM_019,view,1,2026-03-18
C00180,ITEM_066,view,1,2026-01-28
C00994,ITEM_047,play,3,2026-04-01
C00808,ITEM_064,view,1,2026-02-22
C01034,ITEM_006,view,1,2026-02-03
C00628,ITEM_056,view,1,2026-02-03
C00210,ITEM_053,view,1,2026-03-11
C00335,ITEM_062,play,3,2026-01-02
C00424,ITEM_035,view,1,2026-01-13
C01130,ITEM_059,view,1,2026-04-17
C00284,ITEM_042,view,1,2026-01-02
C00831,ITEM_064,view,1,2026-05-19
C00147,ITEM_064,view,1,2026-06-25
C01147,ITEM_067,view,1,2026-02-03
C00775,ITEM_014,play,3,2026-01-10
C00516,ITEM_057,play,3,2026-02-07
C00415,ITEM_016,view,1,2026-01-08
C00425,ITEM_038,view,1,2026-02-18
C00270,ITEM_072,view,1,2026-06-10
C00719,ITEM_010,play,3,2026-05-28
C01039,ITEM_059,view,1,2026-06-25
C00289,ITEM_024,view,1,2026-05-27
C00897,ITEM_021,view,1,2026-06-02
C00679,ITEM_004,view,1,2026-04-17
C00928,ITEM_057,play,3,2026-01-26
C00923,ITEM_066,view,1,2026-05-19
C00047,ITEM_036,view,1,2026-04-26
C00025,ITEM_015,view,1,2026-06-23
C01098,ITEM_049,play,3,2026-05-06
C00186,ITEM_078,purchase,5,2026-04-09
C00689,ITEM_062,view,1,2026-05-19
C00903,ITEM_060,view,1,2026-04-29
C00604,ITEM_003,view,1,2026-01-21
C00007,ITEM_071,purchase,5,2026-04-21
C00012,ITEM_048,play,3,2026-03-12
C00803,ITEM_051,view,1,2026-01-30
C01077,ITEM_027,view,1,2026-02-19
C00412,ITEM_070,view,1,2026-05-31
C00652,ITEM_041,view,1,2026-04-28
C01120,ITEM_019,play,3,2026-01-11
C00990,ITEM_029,play,3,2026-03-03
C00648,ITEM_017,view,1,2026-05-04
C00786,ITEM_075,purchase,5,2026-04-02
C01153,ITEM_064,purchase,5,2026-05-20
C00956,ITEM_047,view,1,2026-04-23
C00499,ITEM_061,view,1,2026-01-07
C00831,ITEM_067,play,3,2026-06-05
C00394,ITEM_027,view,1,2026-04-13
C01105,ITEM_020,purchase,5,2026-06-15
C00112,ITEM_073,view,1,2026-02-09
C00270,ITEM_029,play,3,2026-05-05
C00415,ITEM_003,view,1,2026-01-06
C00242,ITEM_062,view,1,2026-01-29
C00714,ITEM_017,play,3,2026-06-08
C00855,ITEM_018,view,1,2026-06-10
C01068,ITEM_056,view,1,2026-06-21
C00601,ITEM_079,view,1,2026-02-06
C00745,ITEM_007,view,1,2026-06-10
C00718,ITEM_052,view,1,2026-01-10
C00004,ITEM_026,view,1,2026-03-14
C00850,ITEM_071,view,1,2026-03-20
C00027,ITEM_071,view,1,2026-05-23
C00656,ITEM_008,view,1,2026-05-04
C01199,ITEM_003,play,3,2026-03-06
C00945,ITEM_033,view,1,2026-01-27
C00607,ITEM_005,play,3,2026-03-07
C00382,ITEM_026,view,1,2026-02-23
C01004,ITEM_013,view,1,2026-05-01
C01030,ITEM_077,view,1,2026-01-15
C00441,ITEM_056,view,1,2026-03-16
C00129,ITEM_011,view,1,2026-04-22
C00698,ITEM_049,play,3,2026-04-27
C00760,ITEM_059,view,1,2026-05-08
C01120,ITEM_064,view,1,2026-02-21
C01068,ITEM_050,play,3,2026-04-04
C00274,ITEM_046,view,1,2026-01-18
C00303,ITEM_068,play,3,2026-03-21
C01196,ITEM_020,view,1,2026-06-26
C00392,ITEM_078,view,1,2026-06-02
C00550,ITEM_017,view,1,2026-04-23
C00366,ITEM_064,view,1,2026-03-17
C00472,ITEM_077,view,1,2026-06-12
C00677,ITEM_020,purchase,5,2026-03-21
C00350,ITEM_052,view,1,2026-05-18
C00495,ITEM_066,purchase,5,2026-04-14
C00423,ITEM_023,view,1,2026-01-04
C00129,ITEM_042,view,1,2026-05-07
C00944,ITEM_064,view,1,2026-06-10
C01069,ITEM_052,purchase,5,2026-05-20
C00590,ITEM_064,view,1,2026-04-21
C00245,ITEM_022,play,3,2026-01-08
C00771,ITEM_040,view,1,2026-01-05
C00640,ITEM_065,play,3,2026-06-03
C00661,ITEM_018,play,3,2026-03-27
C00713,ITEM_035,play,3,2026-03-23
C00861,ITEM_042,view,1,2026-04-26
C00048,ITEM_064,view,1,2026-06-13
C00119,ITEM_060,purchase,5,2026-03-20
C00114,ITEM_034,view,1,2026-04-07
C00185,ITEM_076,view,1,2026-04-11
C01166,ITEM_049,play,3,2026-03-27
C00876,ITEM_049,play,3,2026-04-29
C00797,ITEM_008,view,1,2026-02-05
C00838,ITEM_018,play,3,2026-03-09
C00040,ITEM_007,view,1,2026-03-26
C00255,ITEM_001,view,1,2026-04-04
C00953,ITEM_076,view,1,2026-03-30
C00555,ITEM_022,play,3,2026-03-17
C00610,ITEM_058,play,3,2026-06-11
C00900,ITEM_041,play,3,2026-05-25
C00090,ITEM_013,view,1,2026-06-09
C00958,ITEM_065,purchase,5,2026-04-18
C00816,ITEM_047,view,1,2026-03-29
C00484,ITEM_060,view,1,2026-03-19
C00599,ITEM_062,purchase,5,2026-06-06
C00089,ITEM_065,play,3,2026-04-30
C00245,ITEM_047,purchase,5,2026-06-03
C00295,ITEM_012,play,3,2026-06-02
C01053,ITEM_035,view,1,2026-06-20
C00135,ITEM_058,view,1,2026-04-09
C00349,ITEM_066,play,3,2026-03-07
C00158,ITEM_041,view,1,2026-06-13
C00341,ITEM_004,play,3,2026-02-08
C00012,ITEM_079,view,1,2026-02-28
C00327,ITEM_050,view,1,2026-06-19
C00868,ITEM_044,play,3,2026-05-09
C00920,ITEM_037,purchase,5,2026-04-16
C00455,ITEM_034,view,1,2026-04-06
C00847,ITEM_051,view,1,2026-03-25
C00742,ITEM_050,view,1,2026-06-11
C01083,ITEM_023,view,1,2026-03-16
C00965,ITEM_031,play,3,2026-03-28
C00275,ITEM_012,view,1,2026-01-16
C00706,ITEM_025,view,1,2026-01-21
C00943,ITEM_077,play,3,2026-02-06
C00366,ITEM_020,play,3,2026-02-23
C00687,ITEM_069,view,1,2026-02-22
C00480,ITEM_035,purchase,5,2026-05-01
C00370,ITEM_072,view,1,2026-04-10
C00239,ITEM_045,view,1,2026-01-01
C00042,ITEM_061,play,3,2026-04-04
C00899,ITEM_031,view,1,2026-01-15
C00982,ITEM_005,purchase,5,2026-04-08
C00782,ITEM_028,view,1,2026-01-10
C00289,ITEM_050,purchase,5,2026-01-14
C00022,ITEM_018,view,1,2026-05-29
C00758,ITEM_030,view,1,2026-01-02
C00239,ITEM_003,play,3,2026-06-25
C00658,ITEM_026,play,3,2026-03-25
C01164,ITEM_007,play,3,2026-05-29
C00005,ITEM_019,view,1,2026-02-04
C00692,ITEM_030,view,1,2026-03-26
C01193,ITEM_014,view,1,2026-06-10
C00401,ITEM_006,view,1,2026-01-14
C00977,ITEM_011,view,1,2026-03-19
C00993,ITEM_052,play,3,2026-01-23
C00583,ITEM_009,view,1,2026-03-05
C00368,ITEM_002,view,1,2026-06-24
C00816,ITEM_056,play,3,2026-04-08
C00743,ITEM_037,purchase,5,2026-03-02
C00571,ITEM_074,view,1,2026-04-24
C00231,ITEM_030,play,3,2026-02-20
C00893,ITEM_030,play,3,2026-01-15
C00253,ITEM_003,view,1,2026-04-12
C00161,ITEM_008,play,3,2026-05-14
C00080,ITEM_067,purchase,5,2026-02-02
C00535,ITEM_017,play,3,2026-01-25
C00144,ITEM_005,view,1,2026-04-18
C00402,ITEM_059,view,1,2026-03-11
C00290,ITEM_079,play,3,2026-06-18
C00551,ITEM_027,view,1,2026-03-06
C00933,ITEM_030,view,1,2026-03-12
C00540,ITEM_053,view,1,2026-04-13
C00668,ITEM_008,play,3,2026-06-26
C00171,ITEM_016,view,1,2026-05-05
C00135,ITEM_069,purchase,5,2026-04-30
C01171,ITEM_060,view,1,2026-05-25
C00743,ITEM_011,play,3,2026-05-27
C00018,ITEM_052,view,1,2026-04-05
C00678,ITEM_076,play,3,2026-02-21
C00012,ITEM_017,play,3,2026-01-28
C00092,ITEM_017,view,1,2026-04-13
C00448,ITEM_074,view,1,2026-05-06
C00787,ITEM_076,purchase,5,2026-03-07
C00744,ITEM_041,play,3,2026-03-28
C00949,ITEM_038,view,1,2026-03-22
C00215,ITEM_017,view,1,2026-04-17
C00230,ITEM_004,purchase,5,2026-05-28
C00639,ITEM_045,play,3,2026-03-21
C01042,ITEM_012,view,1,2026-04-04
C00867,ITEM_033,view,1,2026-03-16
C00803,ITEM_075,view,1,2026-02-24
C00112,ITEM_073,play,3,2026-05-07
C01053,ITEM_036,play,3,2026-04-22
C01181,ITEM_024,view,1,2026-04-05
C00698,ITEM_078,view,1,2026-02-23
C00404,ITEM_070,view,1,2026-06-06
C00795,ITEM_048,view,1,2026-05-25
C00770,ITEM_059,purchase,5,2026-05-14
C01114,ITEM_035,play,3,2026-05-27
C00132,ITEM_054,view,1,2026-03-27
C00618,ITEM_044,view,1,2026-04-24
C00851,ITEM_014,view,1,2026-02-08
C00418,ITEM_005,play,3,2026-05-21
C01008,ITEM_006,view,1,2026-01-04
C00077,ITEM_063,view,1,2026-04-02
C00126,ITEM_069,purchase,5,2026-02-06
C00949,ITEM_041,view,1,2026-04-18
C00151,ITEM_045,play,3,2026-02-20
C00502,ITEM_073,view,1,2026-06-23
C00337,ITEM_077,view,1,2026-01-22
C00825,ITEM_057,play,3,2026-05-29
C00014,ITEM_041,play,3,2026-05-01
C00428,ITEM_035,play,3,2026-06-29
C01183,ITEM_047,view,1,2026-02-28
C00442,ITEM_059,view,1,2026-05-07
C00718,ITEM_079,view,1,2026-01-06
C01185,ITEM_053,view,1,2026-05-02
C00729,ITEM_057,view,1,2026-03-20
C00905,ITEM_002,view,1,2026-05-11
C01150,ITEM_028,view,1,2026-05-22
C00740,ITEM_022,view,1,2026-03-29
C00998,ITEM_066,view,1,2026-03-03
C00609,ITEM_020,view,1,2026-05-09
C00977,ITEM_023,play,3,2026-06-12
C00770,ITEM_052,purchase,5,2026-03-06
C00407,ITEM_042,view,1,2026-06-03
C00669,ITEM_032,view,1,2026-03-21
C00401,ITEM_019,play,3,2026-06-10
C00476,ITEM_071,view,1,2026-04-27
C00350,ITEM_079,play,3,2026-05-01
C00589,ITEM_005,view,1,2026-05-04
C00416,ITEM_074,play,3,2026-05-26
C00751,ITEM_065,view,1,2026-06-05
C00443,ITEM_069,play,3,2026-03-12
C00589,ITEM_035,view,1,2026-05-15
C00168,ITEM_032,view,1,2026-05-05
C00463,ITEM_049,view,1,2026-04-17
C00427,ITEM_058,view,1,2026-02-10
C01153,ITEM_074,purchase,5,2026-03-25
C00536,ITEM_020,view,1,2026-02-06
C00025,ITEM_077,view,1,2026-01-25
C00371,ITEM_031,view,1,2026-06-19
C00875,ITEM_053,view,1,2026-05-11
C00198,ITEM_064,play,3,2026-04-09
C00195,ITEM_052,play,3,2026-03-21
C00448,ITEM_004,view,1,2026-01-13
C00428,ITEM_070,view,1,2026-03-05
C00577,ITEM_003,play,3,2026-02-05
C00040,ITEM_043,view,1,2026-04-07
C00864,ITEM_052,play,3,2026-03-25
C00256,ITEM_020,view,1,2026-06-23
C00853,ITEM_061,view,1,2026-06-02
C00677,ITEM_047,view,1,2026-04-19
C00243,ITEM_030,view,1,2026-06-11
C00563,ITEM_012,play,3,2026-03-01
C00043,ITEM_053,view,1,2026-01-21
C00842,ITEM_008,play,3,2026-04-11
C00364,ITEM_072,view,1,2026-01-12
C00460,ITEM_009,play,3,2026-06-19
C00188,ITEM_007,view,1,2026-01-22
C00437,ITEM_016,view,1,2026-06-04
C00474,ITEM_066,view,1,2026-05-01
C00269,ITEM_067,view,1,2026-02-14
C01175,ITEM_046,view,1,2026-04-06
C00335,ITEM_063,view,1,2026-04-08
C00217,ITEM_033,view,1,2026-05-13
C00657,ITEM_079,view,1,2026-03-18
C00382,ITEM_004,view,1,2026-04-17
C00544,ITEM_049,play,3,2026-03-16
C00870,ITEM_030,purchase,5,2026-01-18
C00093,ITEM_028,play,3,2026-05-08
C00611,ITEM_063,purchase,5,2026-02-16
C00026,ITEM_061,purchase,5,2026-02-20
C00052,ITEM_043,view,1,2026-03-01
C00111,ITEM_069,view,1,2026-04-12
C00194,ITEM_014,view,1,2026-05-08
C00419,ITEM_006,view,1,2026-05-27
C01122,ITEM_018,play,3,2026-04-18
C01087,ITEM_007,play,3,2026-03-13
C00123,ITEM_067,view,1,2026-06-20
C01189,ITEM_041,play,3,2026-03-27
C00762,ITEM_034,play,3,2026-01-27
C00664,ITEM_039,view,1,2026-05-25
C00950,ITEM_007,view,1,2026-06-18
C00581,ITEM_051,purchase,5,2026-02-22
C00318,ITEM_077,play,3,2026-02-09
C00635,ITEM_011,view,1,2026-03-05
C00870,ITEM_020,view,1,2026-03-03
C00819,ITEM_062,play,3,2026-02-04
C00203,ITEM_063,play,3,2026-01-07
C01125,ITEM_022,view,1,2026-02-03
C00341,ITEM_001,purchase,5,2026-02-23
C00983,ITEM_057,view,1,2026-02-03
C00374,ITEM_020,purchase,5,2026-02-05
C00076,ITEM_064,play,3,2026-06-19
C01195,ITEM_026,play,3,2026-02-09
